class,order,family,genus,sci_name,papers,status,min_depth,max_depth,year,size_type,size,range_km2,Species Name(RotW),page,chr,achr,NMDS1,NMDS2,NMDS3,uniqueness,sum_GDP_bil,pattern,shape
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus gigas,0,LC,0,50,1954,DW,80,149299,Urolophus gigas,580,2.044686626,22.89880125,-8.399637636,-1.612534608,15.23347603,17.47034551,1410.266438,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus javanicus,0,EX,NA,NA,1864,DW,34,NA,Urolophus javanicus,581,2.341761717,4.028279915,12.4013838,-6.67189908,0.680768475,14.09865254,1089.077357,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus kaianus,0,DD,NA,NA,1880,DW,23.5,NA,Urolophus kaianus,582,2.162313361,5.347612582,14.37936009,-5.608783649,2.768659844,15.68087778,1089.077357,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus kapalensis,3,NT,10,130,2006,DW,52,16969,Urolophus kapalensis,583,3.786110199,10.63342404,8.283767962,-10.58922952,-2.632500189,13.69973178,1410.266438,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus lobatus,4,LC,0,30,1966,DW,43,18154,Urolophus lobatus,584,1.956799987,4.105454081,25.65418825,-15.72720269,2.149883375,30.16793459,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus mitosis,0,LC,100,200,1987,DW,33,2812,Urolophus mitosis,585,3.8271891,5.808570766,14.04144068,-11.99049761,-3.697313539,18.83093776,1410.266438,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus neocaledoniensis,0,LC,229,428,2003,DW,37,57879,Urolophus neocaledoniensis,586,1.291552606,3.708337367,18.8618658,-6.369731134,2.072812998,20.01599385,9.465142396,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus orarius,0,EN,5,50,1987,DW,31,38375,Urolophus orarius,587,2.492633543,7.413334817,10.38794093,-8.535760515,1.867650983,13.57411671,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus papilio,0,LC,330,330,2003,DW,31,41332,Urolophus papilio,588,2.774593705,5.954857378,5.965585281,-8.318083345,1.385757767,10.32952288,9.465142396,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus paucimaculatus,9,LC,0,206,1969,DW,57,436840,Urolophus paucimaculatus,589,2.505803729,8.08141066,8.950715259,1.170144508,-2.157145492,9.281046196,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus piperatus,0,LC,123,370,2003,DW,48,31888,Urolophus piperatus,590,1.467957637,4.083415833,15.99557798,-0.790695518,2.941412759,16.2829857,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus sufflavus,3,VU,45,320,1929,DW,42,35582,Urolophus sufflavus,591,3.11240623,7.188504021,13.45784911,-6.616403412,1.497850479,15.07096722,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus viridis,2,VU,20,330,1916,DW,51,394258,Urolophus viridis,592,3.569185725,4.116121642,0.713539516,-12.41705154,-1.833414044,12.57194156,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus westraliensis,0,LC,60,220,1987,DW,36,150783,Urolophus westraliensis,593,5.189087733,5.912930529,29.83274917,-6.257239966,0.851353269,30.4937826,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon aspidura,8,NT,5,100,1882,DW,42,74985,Urotrygon aspidura,555,1.834661665,5.916172703,8.039718103,-5.474961813,1.900530263,9.910816784,2205.456483,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon chilensis,17,NT,1,60,1872,DW,43,101389,Urotrygon chilensis,556,1.10743259,2.517097009,-5.278980017,-5.315765574,3.459245933,8.25174988,2492.527794,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon cimar,4,NT,1,85,1998,DW,38,43786,Urotrygon cimar,557,2.667606417,5.389902308,-6.250075301,-7.42143385,0.617030111,9.722234713,1485.529978,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon microphthalmum,7,CR,8,55,1941,DW,30,230299,Urotrygon microphthalmum,558,5.50108393,5.687440444,10.59983983,-0.683000556,-4.488400042,11.53121109,4680.343227,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon munda,5,NT,5,50,1863,DW,25,37376,Urotrygon munda,559,4.517330439,8.23437941,7.308177004,-11.07072188,-1.855434053,13.39451267,2205.456483,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon nana,4,NT,2,15,1988,DW,26,8786,Urotrygon nana,560,1.399627284,2.478902695,-1.558565815,-9.041548106,9.098647645,12.92145923,1552.88641,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon reticulata,0,CR,1,15,1988,DW,24,3922,Urotrygon reticulata,561,3.985802703,9.28306049,20.53420378,-21.24371274,2.28825045,29.63418542,67.35643185,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon rogersi,15,NT,1,30,1895,DW,46,39083,Urotrygon rogersi,562,2.775997404,3.922883327,14.62081275,-2.497982304,-0.084897272,14.83291234,1980.993595,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon simulatrix,2,VU,2,18,1988,DW,27,1431,Urotrygon simulatrix,563,1.622560331,4.271778542,-3.642653274,8.132173378,-2.597601554,9.28163243,1731.75671,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,Urotrygon venezuelae,4,EN,2,40,1949,DW,36,1237,Urotrygon venezuelae,564,2.790269172,5.284242911,13.99080853,-10.34717171,-1.974780076,17.51303634,320.7781672,None,Disc
Chondrichthyes,MYLIOBATIFORMES,ZANOBATIDAE,Zanobatus,Zanobatus maculatus,1,NT,0,30,2016,DW,35.8,58642,Zanobatus maculatus,66,2.330316045,6.819822274,-2.248539311,-5.149434179,2.890303035,6.318738247,790.8129551,Other,Disc
Chondrichthyes,MYLIOBATIFORMES,ZANOBATIDAE,Zanobatus,Zanobatus schoenleinii,6,VU,0,60,1841,DW,100,212255,Zanobatus schoenleinii,65,1.920488284,10.94965231,-1.715886854,-5.56012967,2.617603701,6.380529663,978.2241603,Other,Disc
Chondrichthyes,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Zapteryx,Zapteryx brevirostris,44,EN,2,140,1841,TL,66,546892,Zapteryx brevirostris,57,1.378778327,6.662254789,11.2714299,-3.195423743,0.306936318,11.71964483,2534.86601,Mottled,Spade
Chondrichthyes,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Zapteryx,Zapteryx exasperata,16,DD,0,200,1880,TL,97,419938,Zapteryx exasperata,58,2.333831458,6.271036211,3.381105417,2.714401756,-3.035577232,5.29288011,23628.02499,Mottled,Spade
Chondrichthyes,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Zapteryx,Zapteryx xyster,12,VU,1,150,1896,TL,78,177349,Zapteryx xyster,59,5.65945972,9.369070577,0.028442627,-6.445318989,0.869974185,6.503829713,2205.456483,Other,Spade
